ticker,Mean R^2,"Mean R^2, firm","Mean R^2, year","Mean R^2, rolling"
CSL,0.026112496852874756,-0.01938387838612976,-0.2016220348901041,-0.26248079096362265
CSOD,0.018433094024658203,-0.02773141265731449,-0.15871722563783752,-0.00531383955228204
CSR,0.552665114402771,-0.23501172222382616,0.49193268970217785,0.1468176682685437
CSRA,-1.1945185661315918,-1.2618680001242049,-0.9033608534071431,-0.8945706242737397
CST,0.289753258228302,0.0621530502596771,0.15159120525138303,0.12141004005726563
CSTE,0.11028331518173218,0.019077756726915696,0.24605398924168564,0.24125196610909982
CSTM,0.10797542333602905,-0.11206380627819423,-0.022762296064160248,0.053818209731187894
CSU,0.14514237642288208,0.1331614511099931,0.09403101043563733,0.16095807821632502
CSUN,-0.16121268272399902,-0.01686168184368486,-0.2538940970208863,0.2230136710874261
CSV,0.15971261262893677,0.1571113868184123,0.037435235113494225,0.027404054950513013
CSWC,-0.01215505599975586,-0.0466531040951319,-0.24672074802204902,-0.3461182473949991
CSX,0.01636672019958496,-0.05936729128992124,-0.1619232908464654,-0.12676366748355106
CTAS,0.2836744785308838,0.24605343089049492,-0.021117765852474157,-0.09661865182094709
CTB,0.17860829830169678,0.18756981624520197,0.1451956137072954,0.09163089043997674
CTBI,-0.10107004642486572,-0.12462405959889722,0.04827726610520722,-0.023250453554836348
CTCM,-0.12899291515350342,-0.2118001402037759,0.03469139640689578,0.10223315760421126
CTCT,0.1730220913887024,0.13007858885597745,0.22962510189789254,0.2308964701984222
CTFO,0.5402949452400208,-0.5752794713465728,0.5609010299093327,0.5431106762421625
CTG,0.15747278928756714,0.18116231381055514,-0.1328354472351183,-0.09996436472776038
CTHR,-2.5565528869628906,0.5860993613803711,-5.441515764820812,-5.333068982514416
CTIC,-0.022765040397644043,-0.08109288343173482,0.0769255454803871,0.07821296950315204
CTL,0.038021087646484375,-0.09208923934115654,-0.0447262972853415,-0.11065748355007354
CTLT,0.05799555778503418,0.08774436941492136,0.07041694551104949,-0.008962645694658766
CTMX,0.276850163936615,-0.7880309106208994,-0.7481250719561396,-0.5125104502731692
CTRE,0.05146050453186035,0.042438077496138815,-0.2734282354240878,-0.22212203138459685
CTRL,0.02901512384414673,0.10078297429415983,0.10703420855096579,0.09743964583928177
CTRN,0.127332866191864,0.12463694652107715,-0.06421893912777343,-0.0021627481747572563
CTRX,0.14416569471359253,0.2552750097157752,0.08331019581536259,0.07444611211260022
CTS,0.06702083349227905,-0.09912329737449266,0.00877286857873305,-0.01875835523902314
CTSH,0.09431982040405273,0.08530753894055854,0.08731892552824483,0.06680947184190256
CTSO,-0.010409832000732422,-0.003332593919832094,0.001773935590890452,-0.03815847360220448
CTT,0.1538485288619995,0.12699127218408268,-0.06631174709687038,-0.11277840449712451
CTV,0.10679852962493896,-0.2021797610359397,0.07660602596987498,0.05118457026411816
CTWS,0.4128047227859497,-0.3411812769077587,0.2918777177407782,0.3055360867678415
CTXS,0.059566378593444824,0.01343664539606615,0.09109376276464665,-0.0012752005696259339
CUB,0.2008630633354187,0.19393712912523786,0.08644588841160095,0.08924125830133944
CUBE,0.2386082410812378,0.12435943319431042,0.05450576250330219,0.05546926135854058
CUBI,-0.06245756149291992,-0.054670678530714056,-0.2044393516712273,-0.3467350932897906
CUDA,0.4499005675315857,-0.2270638098388913,0.5555625142400509,0.5736855625664758
CUK,0.20347267389297485,0.17563948998405798,0.03854945511523755,0.039096560536113545
CULP,-0.089569091796875,-0.15495034996557688,-0.11464353759221169,-0.20693444467946143
CUR,0.4670720100402832,0.4532093575872205,0.5091193546951083,0.5343280043363637
CURO,0.1296253800392151,-0.009522994772687587,-0.011620941203703827,0.005316266881347453
CUTR,0.2064186930656433,0.14552507921756808,0.17649208543429595,0.17235084043168014
CUZ,0.3025956153869629,0.1123976892075581,0.1627534180559559,0.15406293433611307
CVA,0.11177659034729004,0.07538112543504005,-0.024404770996831138,-0.012460781551827838
CVBF,0.1343560814857483,0.042311383417612425,-0.009802996100515493,-0.030201244993751653
CVC,0.167414128780365,0.18567343537696956,-0.01674155494995566,0.010245914305261672
CVCO,0.03234332799911499,-0.14194633032106463,-0.20170861138996798,-0.13918751448952937
CVCY,0.06533509492874146,-0.13923970743233616,0.0360918841086485,0.01030236551482755
CVD,0.03523290157318115,0.09046249380595794,0.036668026494285466,0.08001926857473418
CVE,0.14257007837295532,0.1255523077684535,0.01920333608300928,0.04284655308245233
CVEO,0.14695465564727783,0.06731440257619348,-0.07144185170876804,0.008739810123755798
CVG,0.12453222274780273,0.04787210674300424,-0.011285761253313709,-0.025389899591503617
CVGI,0.017157793045043945,-0.10808325303635824,-0.14215631717174193,-0.11075503409528809
CVGW,-0.1130828857421875,-0.175234014658054,0.008941114090602387,0.02820057792511621
CVH,0.09321969747543335,0.3069200202477218,-0.1411295452706438,-0.13067723944736676
CVI,0.12454003095626831,0.11082453855928243,-0.07811685438373561,-0.01744329665128741
CVIA,0.9989970430033281,0.9974011980013212,0.9580245784268896,0.9882955149022447
CVLT,0.13587027788162231,0.08538306504489623,0.011157209998609252,0.08489928496149313
CVM,0.08372122049331665,0.025646027813183037,-0.23580291392659447,-0.25600166532223967
CVNA,0.26482093334198,-0.38342695293353923,-0.3966938957747481,-0.18000638002271874
CVO,0.07343995571136475,-0.07922541601577837,0.13185839238763686,0.12693951215561528
CVRR,-0.003810882568359375,-0.007824006511021775,0.03559348721236444,0.06252421603791747
CVS,0.28857117891311646,0.08616681465848186,0.15206442035137646,0.1396066363133781
CVT,0.1551024317741394,0.05589710276701154,0.20284348223166593,0.23987226024157549
CVTI,-0.14137816429138184,-0.323702745551381,-0.27615362116692266,-0.11958535149983218
CVU,0.13714486360549927,0.07117922825275969,0.01544404832930113,0.015393419904765615
CVX,0.2851375341415405,0.18309097398440477,0.038883793274434364,0.027321418982283796
CW,0.1495802402496338,-0.18007034609119943,-0.10207038958800463,-0.03088220096584382
CWCO,-0.1134493350982666,-0.13657125305498385,0.037374786026721174,-0.16844383952760134
CWEN,0.04205554723739624,-2.3601097150331025,-1.9706372374243237,-1.5542472616477734
CWH,0.2148115634918213,0.1507488345403586,0.0033697278211051174,0.04174282269119933
CWK,-0.14751291275024414,-0.6114312133090649,-0.6077354389774206,-0.5707101375459147
CWST,0.17662376165390015,0.20613320372664434,0.04297800430349208,-0.01625209396145344
CWT,0.22794866561889648,0.0054025676275164525,0.08019934406338436,0.04937286881550873
CX,0.07157444953918457,0.07942907298688451,-0.14266276604733297,-0.09048384129075093
CXG,-0.4311082363128662,0.1079575469506332,0.30260525961231866,0.5039492008224804
CXO,0.07886397838592529,0.07786293963527346,0.03325588788401179,0.04836859053259224
CXP,0.367215096950531,0.26883848077609307,0.17560916104703872,0.18741582503035803
CXW,0.061973750591278076,0.07025321441926036,-0.10031961868202499,-0.10277023656308337
CY,0.07695639133453369,-0.06552298411153257,0.014560435846958542,0.013256913662310299
CYBR,-0.11211299896240234,-0.10643439955512601,-0.05800972523125658,-0.1236423622807108
CYBX,0.07923495769500732,-0.03270776668507547,-0.015359852464090107,-0.0045075237411795754
CYD,-0.06187152862548828,-0.04657919818082945,-0.11195437769894157,-0.08795284474360288
CYH,0.08910608291625977,0.02465186800456287,0.03292348763227593,0.09861451568039836
CYMI,0.24808591604232788,-0.366777620120206,0.06180385550845524,0.10597329132450173
CYN,0.02444356679916382,-0.16186849148399696,-0.13624523148217516,-0.14729252131650217
CYNO,0.05006301403045654,-0.0002688972996531813,0.023124769956115454,0.02485478642093719
CYOU,0.0181390643119812,-0.09982402160534032,0.183666155427888,0.1990870616585272
CYPB,-0.23199033737182617,-0.817844222315784,0.11254458738049633,0.13068205395632415
CYRX,0.04688483476638794,0.0974450796620756,0.17271613314224687,0.10180537435283332
CYS,0.2402164340019226,0.07866248177394375,0.14981896846087173,0.15231215222789085
CYT,0.042507708072662354,0.0721874531283343,-0.06812716953152242,-0.08618119188904072
CYTK,0.14825302362442017,0.052270325811576646,0.14251832304309087,0.15744670527642046
CYTR,0.4126385450363159,-0.11316373023032789,0.550717189906174,0.5718823847119252
CZR,0.11877143383026123,0.04723389351352236,0.05329663125977657,0.09391767927420369
CZZ,0.06325691938400269,0.05944134311906124,-0.13656961872619755,-0.10265403424814057
D,0.49475419521331787,0.16799113038265223,0.36678296381609543,0.352837175416049
DAI,-0.08616554737091064,0.6834129888425475,-0.37194366168379855,-0.2834243571345474
DAKT,-0.014855742454528809,-0.14823889467541984,0.1301783665821894,0.18426602877582665
DAL,0.19036895036697388,0.19010918211706573,-0.22228349521840474,-0.1522983559132991
DAN,0.20932066440582275,0.20848534284600462,0.06265662979755349,0.0779193343536122
DANG,-0.07087171077728271,-0.0432189210922973,0.08479324133746091,0.11210509611156927
DAR,0.05375993251800537,0.10800211640499302,-0.22691290718600676,-0.1998167099479451
DATA,0.20888322591781616,0.13096109235058206,0.23937079104370496,0.26702586785887994
DATE,-0.2836017608642578,-0.18194965704742594,-0.29676372729879597,-0.24660796131516705
DAVE,-0.11873006820678711,-0.06813091877037603,-0.05059353706795888,-0.05744760066757171
DB,0.1694035530090332,0.12542705731987258,0.045034810654143054,0.02510819402965392
DBD,0.15539014339447021,0.15021910230224844,0.20497880064590213,0.24033790041726655
DBVT,0.41586834192276,-1.5194999489954868,0.3512343034942881,0.36517067839143746
DBX,0.009728074073791504,-0.23604223489221243,0.2598097356316137,0.3054560243118275
DCI,0.12737303972244263,-0.01817496004947272,0.1151055310055853,0.02498637587371988
DCIX,-0.1815587282180786,-0.295135991297204,-0.31495105344313057,-0.3928777030889363
DCM,0.12342017889022827,-0.017463583055086884,0.05245690238932754,0.05018659490262489
DCO,0.09758561849594116,-0.12436953985428145,0.047344768920335345,0.047607346731811884
DCOM,-0.03802597522735596,-0.06890454176492478,-0.10910516078128007,-0.15358066003396065
DCP,0.22404688596725464,0.22216263399378988,-0.07913279426989162,0.0009167669943257462
DCPH,0.6253479421138763,-0.6684543855185381,-0.5382905272998664,-0.26435508319923384
DCTH,0.07845163345336914,0.1724613036742324,0.17991537376021227,0.14267685100052852
DDC,-0.1741865873336792,-0.17010994532947188,-0.08229662596174392,-0.10128426185907635
DDD,0.1611124873161316,0.14305235258947402,0.14367128047339084,0.1528583642605048
DDE,0.7933223098516464,-0.9322532555486613,0.49291608536795495,0.22254479935644733
DDR,0.1986677050590515,0.1380230510178998,0.061634023052104636,0.034998866722679156
DDS,0.10894548892974854,0.11145947348349228,0.0454933995566037,0.04010189921754992
DE,0.22405606508255005,0.19911612154798153,0.12813465763988363,0.10567251052872695
DEA,0.2607184648513794,0.10010012490815823,0.21089611546627962,0.08263881766055037
DECK,0.13390785455703735,0.12714159235359368,-0.020277449034799666,-0.0721923837749816
DEI,0.18589603900909424,0.04268888740661658,0.051276584461602215,0.0007161359332615858
DEL,0.3261287212371826,-27.705353108312007,0.17826659272227918,0.18468786556597627
DENN,0.11361795663833618,0.06571989977138148,-0.3635157131381923,-0.28901501097391047
DEO,0.350691556930542,0.10785674205923901,0.2775840442155153,0.20854980258183753
DEPO,0.17949575185775757,0.11695503977186372,0.1647486159169883,0.15570998608342823
DERM,-0.07888913154602051,-0.09840140255169172,0.09310873796525332,0.0840034834808161
DESP,0.28628450632095337,0.07215041864099747,0.062277707666891,0.08451216685130414
DEST,-0.04762446880340576,-0.12294218517216637,0.07028022784541921,0.08470252573488668
DF,0.04963558912277222,-0.04440359118225201,0.1781799911077202,0.18297082059559555
DFG,-0.11386275291442871,0.16561256516067946,-0.31202627157878027,-0.34925760224555646
DFIN,0.0036612749099731445,0.01869937400083954,-0.1390551633621413,-0.2239739061440451
DFRG,-0.07044088840484619,-0.08068137950335852,0.05232568549450123,0.07919058532319301
DFS,0.3270829916000366,0.2891780362365445,0.13973552734383232,0.1181980729800648
DFT,-0.056586503982543945,-0.15023879830562192,-0.12682091208409552,-0.10199107202830282
DG,0.1808561086654663,0.07921904968405746,0.08105154947144877,0.0771514479435601
DGI,-0.026880502700805664,-0.24305213711305274,0.11942063645130285,0.11898130312040256
DGICA,0.06036657094955444,0.015177662331683717,0.2684943020477336,0.046071429583464885
DGII,0.03241175413131714,-0.1973854340825565,-0.07115089620927817,-0.0637210333209528
DGIT,0.12575727701187134,-0.06822670987577495,0.2967130509781982,0.26708334014244706
DGX,0.20916664600372314,0.0987400135760158,0.01427186603615338,0.009020858909684404
DHI,0.08402526378631592,0.06371822608628985,-0.18626198621786938,-0.17802749366415904
DHR,0.37540459632873535,0.06764064631560363,0.2983871530623269,0.25603552462511003
DHT,-0.19067323207855225,-0.20607675819955706,-0.16699101341492195,-0.22051970167126478
DHX,-0.0811077356338501,-0.076805987593064,0.05569818882569966,0.02633477131005424
DIN,0.21871894598007202,0.15595614200708385,0.040330124451610994,0.05282249165180086
DIOD,-0.11195254325866699,-0.013678438081992983,-0.051824958808914356,-0.03465777356679789
DIS,0.17567914724349976,0.08091225806540636,0.007842711605466124,0.005258005732574511
DISCA,0.17064476013183594,-0.04726482544473565,0.06894475033219094,0.05165427273905687
DISCK,0.16117078065872192,0.09264294833087228,0.014157729272476272,-0.006073680857458408
DISH,0.12064331769943237,0.1317969768813383,-0.021408186013720742,0.024258582574693044
DIVX,0.244989275932312,-1.2529848623825686,0.6203153583856531,0.44795132609899135
DJX,-3.387150287628174,0.06784940508245207,-3.4872898334127607,-3.038038131051553
DK,0.09455132484436035,0.07420279290730314,-0.1590069919773185,-0.030278906918229875
DKL,0.027305126190185547,0.02889472861655107,-0.24498421185411012,-0.20040110349820384
DKS,-0.0012928247451782227,-0.03431707350419777,-0.06610240555918878,-0.05511828385065032
DL,0.1279875636100769,0.1963584934544943,0.16703077248906306,0.1632677530770552
DLB,0.08750879764556885,0.06575838060203898,0.008223094984831647,-0.0263716177833917
DLLR,0.032051026821136475,-0.8131776972614291,0.29657834951130524,0.28656828613776286
DLNG,0.006538271903991699,-0.16745188624608764,0.12623711159427442,0.19023617916155933
DLPH,-0.03619813919067383,-0.033852781581725555,-0.07424661392025489,-0.11272357861878057
DLR,0.26938188076019287,0.0026473433227426346,0.19879379668728647,0.20466309404965244
DLTH,0.27165132761001587,-0.07813987372151976,0.3145473614192512,0.377566748135
DLTR,0.12912124395370483,0.12279051169751742,0.13481903041720045,0.05808240694619493
DLX,0.24148595333099365,0.21639956197291788,0.08826068371250073,0.08450320090774999
DMAN,0.267086923122406,-0.029433278334285218,0.25466969121128546,0.254659623806162
DMLP,-0.21343302726745605,-0.2195545265172476,-0.19791700904929277,-0.1833413797528456
DMND,0.5204716324806213,0.18862500771768453,0.549182826437382,0.5418907400419927
DMRC,0.3245306611061096,0.03219834368722285,0.17754631552599653,0.23668401976989495
DNDN,0.1976516842842102,-0.16354446539699063,0.3726928657234335,0.37591748581459994
DNEX,0.023884057998657227,0.18923029686200732,0.49393182730520135,0.5816118972999105
DNKN,0.04938787221908569,0.04350709102616945,-0.1446293644008938,-0.23815489046488936
DNLI,0.201337993144989,-0.3918856578715437,-0.717167997128429,0.05078879267937131
DNOW,0.01237267255783081,0.012821559905075497,-0.09559859606806187,-0.12753875054273456
DNR,-0.0025577545166015625,0.002465746348324638,0.07225516773407248,0.06693067030020716
DO,0.15800899267196655,0.1024472794891168,0.0788096224742938,0.09608594508950352
DOC,0.29808253049850464,0.1716560228138697,0.11747078540797973,0.0826690934609664
DOCU,-0.1003638505935669,-0.09560188481204901,0.23522473722228032,-0.09144434858550876
DOLE,-0.08113908767700195,-0.1039408000019506,-0.1034599242701637,-0.11285320683010358
DOM,0.021255433559417725,0.06983254315790655,0.16342722547501642,0.18414493067167093
DOMO,0.5897291898727417,-0.7876489529254072,0.0713041419902456,0.19453843748574517
DOOR,-0.0880892276763916,-0.3502429792739783,-0.47153318045233883,-0.3456378214041558
DORM,0.016940593719482422,-0.0426823576214439,-0.052402957334898526,-0.050195570517813426
DOV,0.23286408185958862,0.0893199493974719,0.05659673688201927,0.05972174819455367
DOX,0.1850305199623108,0.1294939237472379,0.03685409208616597,0.01175234602560249
DPL,0.6159253120422363,0.16690265367537271,0.36118056084746497,0.3870578850122671
DPLO,0.30403590202331543,-0.2001552337866388,0.35081796861448533,0.3974044400573139
DPM,0.07526975870132446,0.09244292445232805,-0.005733661071458229,-0.008561582152132763
DPS,0.4112297296524048,-0.09623046693472537,0.32634610977241296,0.31111639612016584
DPTR,0.4779437780380249,-0.8835053209138626,0.3129070384031789,0.20450523958033962
DPZ,0.24480485916137695,0.2178608018590078,0.17800291136943425,0.11191170469485945
DQ,-0.20469129085540771,-0.21401174932188205,0.02068160697252186,-0.07396636783966959
DRC,0.24248981475830078,0.13500366742131553,0.039715371148388856,0.07674764753507712
DRD,0.19538873434066772,0.16765267552981866,-0.02573916721754288,0.053689101745074796
DRE,0.157700777053833,0.11341204065456467,0.03183667239476018,0.015312136041003233
DRH,0.261552095413208,0.19682749260859,-0.010584995263257957,-0.0014438248992418856
DRI,0.3038768768310547,0.2470326917040514,0.1216759709422891,0.13295392515427074
DRNA,0.2895238399505615,0.0812986391383752,-0.6241015924184288,-0.4746306092129333
DRQ,0.07144284248352051,0.08117836612241058,0.0526977988684596,-0.004250607534552309
DRWI,0.02798694372177124,-0.1999520732470763,0.22385536216188506,0.11712432380726046
